iso3c,year,country_name,v2exl_legitideol,v2exl_legitideolcr_0,v2exl_legitideolcr_1,v2exl_legitideolcr_2,v2exl_legitideolcr_3,v2exl_legitideolcr_4,top_ideology,nationalism,country,iso2c,wdi_prop_less_2_usd_day,wdi_gdppc_nominal,wdi_gdppc_ppp,wdi_urban_population_pct,wdi_urban_pop_1m_cities_pct,wdi_gini_index,wdi_life_expectancy_at_birth,wdi_pop_over_65,wdi_pop_under_15,wdi_population,corruption,regime_use_of_ideology_measure,ideology_is_nationalist_percent_of_experts,ideology_is_socialist_or_communist_percent_of_experts,ideology_is_restorative_or_conservative_percent_of_experts,ideology_is_separatist_or_autonomist_percent_of_experts,ideology_is_religious_percent_of_experts
HND,1925,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1926,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1927,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1928,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1929,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1930,Honduras,-1.032,0.6,0,0.6,0,0.4,nationalist,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.6,0,0.6,0,0.4
HND,1931,Honduras,-1.032,0.4,0,0.8,0,0.4,restorative/conservative,1.637489325362938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,0.4,0,0.8,0,0.4
HND,1932,Honduras,0.388,0.4,0,0.8,0,0.4,restorative/conservative,2.6480216339311133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388,0.4,0,0.8,0,0.4
HND,1933,Honduras,0.548,0.4,0,0.8,0,0.4,restorative/conservative,2.7618844292627385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548,0.4,0,0.8,0,0.4
HND,1934,Honduras,0.548,0.4,0,0.8,0,0.4,restorative/conservative,2.7618844292627385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548,0.4,0,0.8,0,0.4
HND,1935,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1936,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1937,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1938,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1939,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1940,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1941,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1942,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1943,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1944,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1945,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1946,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1947,Honduras,0.605,0.6,0,0.8,0,0.2,restorative/conservative,2.8024480500996303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.6,0,0.8,0,0.2
HND,1948,Honduras,0.437,0.6,0,0.8,0,0.2,restorative/conservative,2.6828921150014238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,0.6,0,0.8,0,0.2
HND,1949,Honduras,0.437,0.4,0,0.8,0,0,restorative/conservative,2.6828921150014238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,0.4,0,0.8,0,0
HND,1950,Honduras,-0.911,0.6,0,0.6,0,0,nationalist,1.7235980643324795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911,0.6,0,0.6,0,0
HND,1951,Honduras,-0.911,0.6,0,0.6,0,0,nationalist,1.7235980643324795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911,0.6,0,0.6,0,0
HND,1952,Honduras,-0.911,0.6,0,0.6,0,0,nationalist,1.7235980643324795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911,0.6,0,0.6,0,0
HND,1953,Honduras,-0.911,0.6,0,0.6,0,0,nationalist,1.7235980643324795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911,0.6,0,0.6,0,0
HND,1954,Honduras,-0.911,0.6,0,0.6,0,0,nationalist,1.7235980643324795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911,0.6,0,0.6,0,0
HND,1955,Honduras,-0.798,0.6,0,0.6,0,0,nationalist,1.80401366353544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.798,0.6,0,0.6,0,0
HND,1956,Honduras,-0.798,0.6,0,0.6,0,0,nationalist,1.80401366353544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.798,0.6,0,0.6,0,0
HND,1957,Honduras,-0.978,0.8,0,0.6,0,0.2,nationalist,1.6759180187873617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978,0.8,0,0.6,0,0.2
HND,1958,Honduras,-0.978,0.6,0,0.6,0,0,nationalist,1.6759180187873617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978,0.6,0,0.6,0,0
HND,1959,Honduras,-0.978,0.6,0,0.6,0,0,nationalist,1.6759180187873617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978,0.6,0,0.6,0,0
HND,1960,Honduras,-0.978,0.6,0,0.6,0,0,nationalist,1.6759180187873617,Honduras,HN,NA,161.477559357977,NA,22.747,6.16549369123797,NA,48.317,3.27638442378167,46.8275909348401,2078617,NA,-0.978,0.6,0,0.6,0,0
HND,1961,Honduras,-0.978,0.6,0,0.6,0,0,nationalist,1.6759180187873617,Honduras,HN,NA,166.454198459014,NA,23.318,6.33717583021485,NA,48.73,3.25854421270248,47.1671944102792,2139928,NA,-0.978,0.6,0,0.6,0,0
HND,1962,Honduras,-0.978,0.6,0,0.6,0,0,nationalist,1.6759180187873617,Honduras,HN,NA,176.021651911566,NA,23.9,6.50710396603679,NA,49.668,3.25230360250838,47.4413420045087,2202854,NA,-0.978,0.6,0,0.6,0,0
HND,1963,Honduras,-0.978,0.8,0,0.6,0,0.2,nationalist,1.6759180187873617,Honduras,HN,NA,180.887486395956,NA,24.491,6.68132757833019,NA,50.25,3.25055077637862,47.6379454497669,2267708,NA,-0.978,0.8,0,0.6,0,0.2
HND,1964,Honduras,-1.13,0.8,0,0.6,0,0,nationalist,1.5677483632223173,Honduras,HN,NA,195.759934067026,NA,25.094,6.86067889716478,NA,50.812,3.24314599425785,47.7783501124977,2334492,NA,-1.13,0.8,0,0.6,0,0
HND,1965,Honduras,-1.13,0.8,0,0.6,0,0.2,nationalist,1.5677483632223173,Honduras,HN,NA,211.631956363001,NA,25.704,7.04316476420501,NA,51.465,3.22781900298111,47.8615249233918,2403465,NA,-1.13,0.8,0,0.6,0,0.2
HND,1966,Honduras,-1.13,0.8,0,0.6,0,0.2,nationalist,1.5677483632223173,Honduras,HN,NA,222.244852846387,NA,26.325,7.23084812709359,NA,52.091,3.20688132760967,47.8994634318338,2474523,NA,-1.13,0.8,0,0.6,0,0.2
HND,1967,Honduras,-1.13,0.8,0,0.6,0,0.2,nationalist,1.5677483632223173,Honduras,HN,NA,234.779471771704,NA,26.955,7.42411080366336,NA,52.632,3.18059318236551,47.9186134308722,2547497,NA,-1.13,0.8,0,0.6,0,0.2
HND,1968,Honduras,-1.271,0.8,0,0.6,0,0.2,nationalist,1.4674067748363226,Honduras,HN,NA,246.589568666502,NA,27.596,7.62208814242721,NA,53.355,3.15038379981258,47.9233559361063,2622982,NA,-1.271,0.8,0,0.6,0,0.2
HND,1969,Honduras,-1.271,0.8,0,0.6,0,0.2,nationalist,1.4674067748363226,Honduras,HN,NA,247.28094630117,NA,28.244,7.82218428277981,NA,53.896,3.11946000952846,47.9174170544621,2701381,NA,-1.271,0.8,0,0.6,0,0.2
HND,1970,Honduras,-1.271,0.8,0,0.6,0,0.2,nationalist,1.4674067748363226,Honduras,HN,NA,259.814651174574,NA,28.902,8.02633219692872,NA,54.44,3.08954837170241,47.9033712298576,2782753,NA,-1.271,0.8,0,0.6,0,0.2
HND,1971,Honduras,-0.948,0.8,0,0.6,0,0.2,nationalist,1.6972672929120411,Honduras,HN,NA,254.925804733808,NA,29.569,8.23312703291123,NA,54.966,3.0591091233954,47.8872460921119,2867501,NA,-0.948,0.8,0,0.6,0,0.2
HND,1972,Honduras,-0.311,0.8,0,0.6,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,271.648932805281,NA,30.246,8.44249753300129,NA,55.607,3.02704260677489,47.8727228041889,2956021,NA,-0.311,0.8,0,0.6,0,0.2
HND,1973,Honduras,-0.311,0.8,0,0.4,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,299.502890818472,NA,30.93,8.65748847529224,NA,54.415,2.9932735738777,47.8560265492549,3046715,NA,-0.311,0.8,0,0.4,0,0.2
HND,1974,Honduras,-0.311,0.8,0,0.4,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,329.822138350583,NA,31.571,8.8674810037433,NA,52.313,2.96087455617887,47.8054237799333,3136539,NA,-0.311,0.8,0,0.4,0,0.2
HND,1975,Honduras,-0.311,0.8,0,0.6,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,347.811987197796,NA,32.11,9.02884642460726,NA,57.548,2.98521087339489,47.7219707324258,3231631,NA,-0.311,0.8,0,0.6,0,0.2
HND,1976,Honduras,-0.311,0.8,0,0.6,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,404.220430284867,NA,32.653,9.17943249608524,NA,58.158,3.05897120499074,47.6480397407472,3334814,NA,-0.311,0.8,0,0.6,0,0.2
HND,1977,Honduras,-0.311,0.8,0,0.6,0,0.2,nationalist,2.1505835468260748,Honduras,HN,NA,485.16151127452,NA,33.2,9.3317237807901,NA,58.746,3.12572469095836,47.5922242803365,3441122,NA,-0.311,0.8,0,0.6,0,0.2
HND,1978,Honduras,-0.451,0.8,0,0.6,0,0.2,nationalist,2.0509536009109026,Honduras,HN,NA,872.372129649659,NA,33.752,9.48839669577914,NA,59.334,3.18209267321021,47.5481414884316,3550368,NA,-0.451,0.8,0,0.6,0,0.2
HND,1979,Honduras,-1.271,0.8,0,0.6,0,0.2,nationalist,1.4674067748363226,Honduras,HN,NA,967.659688358648,NA,34.309,9.64857964101153,NA,59.908,3.22207180341802,47.5123995406167,3662736,NA,-1.271,0.8,0,0.6,0,0.2
HND,1980,Honduras,-1.102,0.6,0,0.8,0,0.2,restorative/conservative,1.5876743524053516,Honduras,HN,NA,1050.33630210773,NA,34.87,9.81389574879764,NA,60.485,3.2469249521571,47.4757609204895,3777990,NA,-1.102,0.6,0,0.8,0,0.2
HND,1981,Honduras,-1.102,0.6,0,0.8,0,0.2,restorative/conservative,1.5876743524053516,Honduras,HN,NA,1038.03103665135,NA,35.435,9.98360771879819,NA,61.016,3.2580360607038,47.4363191658368,3895736,NA,-1.102,0.6,0,0.8,0,0.2
HND,1982,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1062.4697652956,NA,36.004,10.1607287692369,NA,61.527,3.25776892241773,47.3919769342275,4015647,NA,-1.315,0.4,0,0.8,0,0
HND,1983,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1081.90693009833,NA,36.577,10.3446675805214,NA,62.137,3.25490609769552,47.3314282075347,4137784,NA,-1.315,0.4,0,0.8,0,0
HND,1984,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1153.30954119494,NA,37.155,10.5368731784907,NA,62.642,3.26073732739438,47.244439975931,4261919,NA,-1.315,0.4,0,0.8,0,0
HND,1985,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1202.93756023952,NA,37.735,10.7363254448294,NA,62.996,3.27900106046617,47.1277160913491,4387693,NA,-1.315,0.4,0,0.8,0,0
HND,1986,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1257.38975894062,NA,38.319,10.9441602916842,NA,63.591,3.30850994919243,46.9785912844842,4515568,NA,-1.315,0.4,0,0.8,0,0
HND,1987,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1332.51765469518,NA,38.907,11.1594876416703,NA,64.032,3.34914892323224,46.7939232403071,4645733,NA,-1.315,0.4,0,0.8,0,0
HND,1988,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,NA,1235.36547922806,NA,39.481,11.3443295827601,NA,64.345,3.34062735415821,46.6191841991229,4778114,NA,-1.315,0.4,0,0.8,0,0
HND,1989,Honduras,-1.315,0.4,0,0.8,0,0,restorative/conservative,1.4360945061201256,Honduras,HN,40,1105.55618679867,NA,39.969,11.3355866361559,59.5,64.856,3.28261400249162,46.450411713187,4913676,NA,-1.315,0.4,0,0.8,0,0
HND,1990,Honduras,-1.528,0.6,0,0.6,0,0.2,nationalist,1.284514659834899,Honduras,HN,42,974.229483842708,2010.14693624954,40.46,11.3269245002309,57.4,65.243,3.23054503314115,46.2325809570663,5053234,NA,-1.528,0.6,0,0.6,0,0.2
HND,1991,Honduras,-1.528,0.6,0,0.6,0,0.2,nationalist,1.284514659834899,Honduras,HN,30.8,894.510209394111,1953.60886129664,40.953,11.317967852678,51.9,65.752,3.18406931071723,45.9673891343617,5196887,NA,-1.528,0.6,0,0.6,0,0.2
HND,1992,Honduras,-1.528,0.6,0,0.6,0,0.2,nationalist,1.284514659834899,Honduras,HN,27,924.959676699835,2060.84488570502,41.448,11.3091404800278,51.8,65.991,3.14074113711273,45.6767812518154,5344774,NA,-1.528,0.6,0,0.6,0,0.2
HND,1993,Honduras,-1.528,0.6,0,0.6,0,0.2,nationalist,1.284514659834899,Honduras,HN,21.4,896.283689659332,2184.57906167523,41.943,11.2995445929762,53.5,66.251,3.10135431435567,45.3676889478601,5496841,NA,-1.528,0.6,0,0.6,0,0.2
HND,1994,Honduras,-1.528,0.4,0,0.6,0,0,restorative/conservative,1.284514659834899,Honduras,HN,24.3,821.216147604504,2174.21622916399,42.441,11.290968548368,55,66.574,3.06950337647671,45.0351357365927,5652934,NA,-1.528,0.4,0,0.6,0,0
HND,1995,Honduras,-1.528,0.4,0,0.6,0,0,restorative/conservative,1.284514659834899,Honduras,HN,26.2,919.937993255915,2292.35678219391,42.941,11.2836049622628,55.5,67.139,3.04609724193794,44.6788024046457,5812832,NA,-1.528,0.4,0,0.6,0,0
HND,1996,Honduras,-2.113,0.4,0,0.6,0,0,restorative/conservative,0.8682038144036438,Honduras,HN,28.6,872.581838432956,2312.85770100396,43.442,11.2780115618542,55.7,67.439,3.03002593720674,44.3074636962348,5976550,NA,-2.113,0.4,0,0.6,0,0
HND,1997,Honduras,-2.113,0.4,0,0.8,0,0,restorative/conservative,0.8682038144036438,Honduras,HN,19.6,933.755707934705,2393.80815958484,43.944,11.2729715864555,52.7,67.777,3.02028999471364,43.9324592390243,6144112,NA,-2.113,0.4,0,0.8,0,0
HND,1998,Honduras,-2.193,0.4,0,0.8,0,0,restorative/conservative,0.8112724167378311,Honduras,HN,24.5,1009.16270537509,2442.30245685651,44.447,11.2823464457766,57.4,62.721,3.01142721363131,43.5362826595136,6308537,NA,-2.193,0.4,0,0.8,0,0
HND,1999,Honduras,-2.193,0.4,0,0.8,0,0,restorative/conservative,0.8112724167378311,Honduras,HN,24.9,990.297834013789,2394.42107249458,44.952,11.291736686137,55.4,68.422,3.00368282472888,43.1510421290139,6477365,NA,-2.193,0.4,0,0.8,0,0
HND,2000,Honduras,-2.193,0.4,0,0.8,0,0,restorative/conservative,0.8112724167378311,Honduras,HN,NA,1079.60748497786,2556.41930398273,45.458,11.2913482230376,NA,68.662,2.99901978825924,42.792604471418,6656725,NA,-2.193,0.4,0,0.8,0,0
HND,2001,Honduras,-2.193,0.4,0,0.8,0,0,restorative/conservative,0.8112724167378311,Honduras,HN,19.8,1118.94270173505,2614.06753699051,45.964,11.2953743868148,55.4,69.006,2.99707737572631,42.4183789039892,6837861,NA,-2.193,0.4,0,0.8,0,0
HND,2002,Honduras,-2.193,0.6,0,0.8,0,0.2,restorative/conservative,0.8112724167378311,Honduras,HN,22,1119.42141314151,2683.04728598003,46.61,11.371203155369,55.7,69.366,2.99997542702664,42.0211591107148,7019908,NA,-2.193,0.6,0,0.8,0,0.2
HND,2003,Honduras,-2.193,0.6,0,0.8,0,0.2,restorative/conservative,0.8112724167378311,Honduras,HN,26.5,1142.81082292611,2788.13172474921,47.267,11.4607975333111,58.1,69.507,3.00545114571118,41.5985658190246,7201881,NA,-2.193,0.6,0,0.8,0,0.2
HND,2004,Honduras,-2.193,0.6,0,0.8,0,0.2,restorative/conservative,0.8112724167378311,Honduras,HN,25.4,1201.24915380546,2966.63093046337,47.927,11.5597176208761,58.1,69.796,3.01083923795879,41.1437660922502,7383407,NA,-2.193,0.6,0,0.8,0,0.2
HND,2005,Honduras,-2.193,0.5,0,0.833,0,0.167,restorative/conservative,0.8112724167378311,Honduras,HN,25.1,1289.82599066969,3167.05995069493,48.585,11.6659636124148,59.5,70.104,3.01653898223214,40.6518416738569,7564613,NA,-2.193,0.5,0,0.833,0,0.167
HND,2006,Honduras,-2.321,0.5,0.167,0.667,0,0.167,restorative/conservative,0.7201821804725307,Honduras,HN,21.1,1409.58034504869,3398.06769164011,49.245,11.7814259154057,57.5,70.261,3.02467980168362,40.124644941383,7745200,NA,-2.321,0.5,0.167,0.667,0,0.167
HND,2007,Honduras,-2.321,0.5,0.167,0.667,0,0.167,restorative/conservative,0.7201821804725307,Honduras,HN,15.6,1559.88604406996,3622.03616739365,49.905,11.906499141519,55.8,70.376,3.03693171851919,39.5617456427957,7924462,NA,-2.321,0.5,0.167,0.667,0,0.167
HND,2008,Honduras,-0.699,0.333,0.5,0.333,0,0,socialist/communist,1.8744662681468833,Honduras,HN,15.2,1713.41435757299,3763.50326014699,50.566,12.0425062304233,55.5,70.441,3.05494090987693,38.9634335775966,8101777,NA,-0.699,0.333,0.5,0.333,0,0
HND,2009,Honduras,-0.563,0.333,0.5,0.333,0,0,socialist/communist,1.9712496441787648,Honduras,HN,12.3,1762.34916029174,3617.1589038014,51.225,12.1874132416577,51.3,70.911,3.08169237502193,38.3350916557659,8277302,NA,-0.563,0.333,0.5,0.333,0,0
HND,2010,Honduras,-1.046,0.667,0,0.667,0,0.333,nationalist,1.6275263307714203,Honduras,HN,13.8,1874.27170372599,3719.19614992612,51.885,12.3429448559112,53.1,71.088,3.11929482338192,37.6860955876763,8450933,NA,-1.046,0.667,0,0.667,0,0.333
HND,2011,Honduras,-0.909,0.667,0,0.667,0,0.333,nationalist,1.7250213492741249,Honduras,HN,14.3,2053.96425516299,3863.65134117965,52.543,12.5087329620259,52.6,71.439,3.16825581244985,37.0214303744347,8622504,NA,-0.909,0.667,0,0.667,0,0.333
HND,2012,Honduras,-1.218,0.667,0,0.667,0,0.333,nationalist,1.5051238257899233,Honduras,HN,17,2107.35083070622,3963.01577747711,53.202,12.6848094489231,53.4,71.734,3.23251424971878,36.3416265689107,8792367,72,-1.218,0.667,0,0.667,0,0.333
HND,2013,Honduras,-1.218,0.667,0,0.667,0,0.333,nationalist,1.5051238257899233,Honduras,HN,14.6,2064.54840619818,4067.28931450265,53.858,12.8692460831834,50,71.963,3.31426032711664,35.6429500649339,8960657,74,-1.218,0.667,0,0.667,0,0.333
HND,2014,Honduras,-1.061,0.667,0,0.667,0,0.333,nationalist,1.6168516937090809,Honduras,HN,13.3,2164.42021860394,4368.55568198245,54.514,13.0631476473201,49.9,72.259,3.40905710892487,34.9224650085866,9127846,71,-1.061,0.667,0,0.667,0,0.333
HND,2015,Honduras,-1.061,0.667,0,0.667,0,0.333,nationalist,1.6168516937090809,Honduras,HN,13,2257.2227122596,4729.15332160905,55.165,13.2651819542837,49.2,72.487,3.51737378605026,34.1996516113741,9294505,69,-1.061,0.667,0,0.667,0,0.333
HND,2016,Honduras,-1.061,0.667,0,0.667,0,0.333,nationalist,1.6168516937090809,Honduras,HN,14.6,2295.53807949199,5043.87148926827,55.813,13.4751846514427,49.8,72.588,3.63572415538965,33.498735175338,9460798,70,-1.061,0.667,0,0.667,0,0.333
HND,2017,Honduras,-1.061,0.667,0,0.667,0,0.333,nationalist,1.6168516937090809,Honduras,HN,13.9,2403.30445120081,5447.69879159062,56.457,13.6930989414805,49.4,72.692,3.75704722275488,32.8308909609195,9626842,71,-1.061,0.667,0,0.667,0,0.333
HND,2018,Honduras,-1.231,0.667,0,0.667,0,0.333,nationalist,1.4958724736692288,Honduras,HN,14.2,2457.68892139081,5694.12170092024,57.096,13.9187366292754,48.9,72.814,3.88090800941503,32.2016420143268,9792850,71,-1.231,0.667,0,0.667,0,0.333
HND,2019,Honduras,-1.071,0.5,0,0.833,0,0.333,restorative/conservative,1.6097352690008544,Honduras,HN,12.7,2519.37019370185,5850.5828319154,57.73,14.0896284091232,48.2,72.881,4.00678634004058,31.6115579452163,9958829,74,-1.071,0.5,0,0.833,0,0.333
HND,2020,Honduras,-1.109,0.2,0,0.8,0,0.2,restorative/conservative,1.5826928551095931,Honduras,HN,NA,2354.11961431042,5303.51449924795,58.359,14.2671291552667,NA,71.462,4.117187885154,31.0670482997873,10121763,76,-1.109,0.2,0,0.8,0,0.2
HND,2021,Honduras,-1.215,0.2,0.2,0.8,0,0.2,restorative/conservative,1.5072587532023913,Honduras,HN,NA,2771.71746050946,6121.565844251,58.982,14.4507700412858,NA,NA,4.19788379365142,30.5734517291718,10278345,77,-1.215,0.2,0.2,0.8,0,0.2
HND,2022,Honduras,-0.178,0.2,1,0.2,0,0,socialist/communist,2.2452319954454887,Honduras,HN,NA,2771.71746050946,6121.565844251,58.982,14.4507700412858,NA,NA,4.19788379365142,30.5734517291718,10278345,77,-0.178,0.2,1,0.2,0,0
HRV,1941,Croatia,3.408,1,0,0.286,0.143,0.286,nationalist,4.797181895815542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.408,1,0,0.286,0.143,0.286
HRV,1942,Croatia,3.408,1,0,0.286,0.143,0.286,nationalist,4.797181895815542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.408,1,0,0.286,0.143,0.286
HRV,1943,Croatia,3.408,1,0,0.286,0.143,0.286,nationalist,4.797181895815542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.408,1,0,0.286,0.143,0.286
HRV,1944,Croatia,3.408,1,0,0.286,0.143,0.286,nationalist,4.797181895815542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.408,1,0,0.286,0.143,0.286
HRV,1991,Croatia,2.526,0.857,0,0.429,0.143,0.286,nationalist,4.169513236549958,Croatia,HR,NA,NA,NA,51.357,NA,NA,72.1853658536586,12.2775477126536,19.4223599356139,4689022,NA,2.526,0.857,0,0.429,0.143,0.286
HRV,1992,Croatia,1.962,1,0,0.429,0,0.286,nationalist,3.768146883005978,Croatia,HR,NA,NA,NA,51.588,NA,NA,71.2414634146342,12.6590009297002,19.1621194163542,4575818,NA,1.962,1,0,0.429,0,0.286
HRV,1993,Croatia,1.962,1,0,0.429,0,0.286,nationalist,3.768146883005978,Croatia,HR,NA,NA,NA,51.818,NA,NA,71.5224390243903,13.0130555603374,18.7775859811441,4600463,NA,1.962,1,0,0.429,0,0.286
HRV,1994,Croatia,2.522,1,0,0.429,0,0.286,nationalist,4.166666666666667,Croatia,HR,NA,NA,NA,52.048,NA,NA,71.803414634146307,13.3412374566222,18.3547395846248,4652024,NA,2.522,1,0,0.429,0,0.286
HRV,1995,Croatia,2.522,1,0,0.429,0,0.286,nationalist,4.166666666666667,Croatia,HR,NA,4901.20643436657,8054.46446886753,52.279,NA,NA,72.0843902439024,13.7941482390631,18.0379958810925,4620030,NA,2.522,1,0,0.429,0,0.286
HRV,1996,Croatia,1.933,1,0,0.429,0,0.286,nationalist,3.7475092513521204,Croatia,HR,NA,5267.57146130332,8804.35816495025,52.509,NA,NA,72.3653658536585,14.2697733180894,17.8585489495555,4557097,NA,1.933,1,0,0.429,0,0.286
HRV,1997,Croatia,1.933,1,0,0.429,0,0.286,nationalist,3.7475092513521204,Croatia,HR,NA,5298.80375771981,9534.25635039279,52.739,NA,NA,72.4951219512195,14.6448725928591,17.7173424516953,4534920,NA,1.933,1,0,0.429,0,0.286
HRV,1998,Croatia,1.933,1,0,0.429,0,0.286,nationalist,3.7475092513521204,Croatia,HR,NA,5677.70488566224,9887.48669435285,52.968,NA,NA,72.3170731707317,15.0009790914353,17.5590418959931,4532135,NA,1.933,1,0,0.429,0,0.286
