date,partyname,countryname,oecdmember,eumember,edate,party,partyabbrev,parfam,coderid,manual,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,dep_immigration,dep_nation,dep_law,dep_cultural,year,party_lab,scale_dep_immigration,scale_dep_nation,scale_dep_law,scale_dep_cultural,nat_scale,nat_scale_v2,nat_scale_v3
2003-10-01,Green Party of Switzerland,Switzerland,10,0,2003-10-19,43110,GPS/PES,10,108,999,7.321,0,NA,13,200,1,20,2022-1,160,0,0,0,0,2003,Green Party of Switzerland | Switzerland | 2003,0,0,0,0,0,0,0
2003-10-01,Swiss Labour Party,Switzerland,10,0,2003-10-19,43220,PdAS/PdTS,20,108,999,0.891,0,NA,2,200,1,20,2022-1,175,0,0,0,0.5710000000000001,2003,Swiss Labour Party | Switzerland | 2003,0,0,0,0.022840000000000003,0.022840000000000003,0.022840000000000003,1
2003-10-01,Social Democratic Party of Switzerland,Switzerland,10,0,2003-10-19,43320,SPS/PSS,30,108,999,23.088,0,NA,52,200,1,20,2022-1,783,0,0,0,0.255,2003,Social Democratic Party of Switzerland | Switzerland | 2003,0,0,0,0.0102,0.0102,0.0102,1
2003-10-01,Radical Democratic Party,Switzerland,10,0,2003-10-19,43420,FDP/PRD,40,108,999,17.12,0,NA,36,200,1,20,NA,481,0,0,0,2.287,2003,Radical Democratic Party | Switzerland | 2003,0,0,0,0.09147999999999999,0.09147999999999999,0.09147999999999999,1
2003-10-01,Christian Democratic People’s Party of Switzerland,Switzerland,10,0,2003-10-19,43520,CVP/PDC,50,108,999,14.235,0,NA,28,200,1,20,NA,153,0,0,0,13.072,2003,Christian Democratic People’s Party of Switzerland | Switzerland | 2003,0,0,0,0.52288,0.52288,0.52288,1
2003-10-01,Protestant People’s Party of Switzerland,Switzerland,10,0,2003-10-19,43530,EVP/PEV,50,108,999,2.273,0,NA,3,200,1,90,2022-1,131,0,0,0,0,2003,Protestant People’s Party of Switzerland | Switzerland | 2003,0,0,0,0,0,0,0
2003-10-01,Liberal Party of Switzerland,Switzerland,10,0,2003-10-19,43531,LPS/PLS,40,108,999,2.159,0,NA,4,200,1,20,2022-1,88,0,0,0,0,2003,Liberal Party of Switzerland | Switzerland | 2003,0,0,0,0,0,0,0
2003-10-01,Swiss Democrats,Switzerland,10,0,2003-10-19,43710,SD/DS,70,998,998,0.95,0,NA,1,200,3,20,NA,238,0,0,0,1.681,2003,Swiss Democrats | Switzerland | 2003,0,0,0,0.06724000000000001,0.06724000000000001,0.06724000000000001,1
2003-10-01,Federal Democratic Union,Switzerland,10,0,2003-10-19,43711,EDU/UDF,70,108,999,1.252,0,NA,2,200,1,20,2022-1,98,0,0,0,0,2003,Federal Democratic Union | Switzerland | 2003,0,0,0,0,0,0,0
2003-10-01,Swiss People’s Party,Switzerland,10,0,2003-10-19,43810,SVP/UDC,70,108,999,26.45,0,NA,55,200,1,20,2022-1,1370,0,0,0,1.241,2003,Swiss People’s Party | Switzerland | 2003,0,0,0,0.049640000000000004,0.049640000000000004,0.049640000000000004,1
2007-10-01,Green Party of Switzerland,Switzerland,10,0,2007-10-21,43110,GPS/PES,10,306,4,9.586,0,NA,20,200,1,71,2022-1,814,0,0,0,0.123,2007,Green Party of Switzerland | Switzerland | 2007,0,0,0,0.00492,0.00492,0.00492,1
2007-10-01,Green Liberal Party,Switzerland,10,0,2007-10-21,43120,GLP,10,306,4,1.427,0,NA,3,200,6,71,2022-1,103,0,0,0,0,2007,Green Liberal Party | Switzerland | 2007,0,0,0,0,0,0,0
2007-10-01,Swiss Labour Party,Switzerland,10,0,2007-10-21,43220,PdAS/PdTS,20,306,4,0.7000000000000001,0,NA,1,200,1,71,2022-1,109,0,0,0,0,2007,Swiss Labour Party | Switzerland | 2007,0,0,0,0,0,0,0
2007-10-01,Social Democratic Party of Switzerland,Switzerland,10,0,2007-10-21,43320,SPS/PSS,30,306,4,19.546,0,NA,43,200,1,71,2022-1,1143,0,0,0,1.4,2007,Social Democratic Party of Switzerland | Switzerland | 2007,0,0,0,0.055999999999999994,0.055999999999999994,0.055999999999999994,1
2007-10-01,Radical Democratic Party,Switzerland,10,0,2007-10-21,43420,FDP/PRD,40,306,4,15.762,0,NA,31,200,1,71,2022-1,127,0,0,0,0,2007,Radical Democratic Party | Switzerland | 2007,0,0,0,0,0,0,0
2007-10-01,Christian Democratic People’s Party of Switzerland,Switzerland,10,0,2007-10-21,43520,CVP/PDC,50,306,4,14.479,0,NA,31,200,1,71,2022-1,125,0,0,0,2.4,2007,Christian Democratic People’s Party of Switzerland | Switzerland | 2007,0,0,0,0.096,0.096,0.096,1
2007-10-01,Protestant People’s Party of Switzerland,Switzerland,10,0,2007-10-21,43530,EVP/PEV,50,306,4,2.442,0,NA,2,200,1,71,2022-1,89,0,0,0,0,2007,Protestant People’s Party of Switzerland | Switzerland | 2007,0,0,0,0,0,0,0
2007-10-01,Christian Social Party,Switzerland,10,0,2007-10-21,43540,CSP/PCS,50,306,4,0.434,0,NA,1,200,1,71,2022-1,175,0,0,0,0,2007,Christian Social Party | Switzerland | 2007,0,0,0,0,0,0,0
2007-10-01,Federal Democratic Union,Switzerland,10,0,2007-10-21,43711,EDU/UDF,70,306,4,1.281,0,NA,1,200,1,71,2022-1,40,0,0,0,2.5,2007,Federal Democratic Union | Switzerland | 2007,0,0,0,0.1,0.1,0.1,1
2007-10-01,Swiss People’s Party,Switzerland,10,0,2007-10-21,43810,SVP/UDC,70,306,4,28.897,0,NA,62,200,1,71,2022-1,1060,0,0,0,2.736,2007,Swiss People’s Party | Switzerland | 2007,0,0,0,0.10944000000000001,0.10944000000000001,0.10944000000000001,1
2007-10-01,Ticino League,Switzerland,10,0,2007-10-21,43901,LdT,90,306,4,0.578,0,NA,1,200,1,71,2022-1,218,0,0,0,3.211,2007,Ticino League | Switzerland | 2007,0,0,0,0.12844,0.12844,0.12844,1
2011-10-01,Green Party of Switzerland,Switzerland,10,0,2011-10-23,43110,GPS/PES,10,306,4,8.433,0,NA,15,200,1,80,2022-1,416,0,0,0,0.24,2011,Green Party of Switzerland | Switzerland | 2011,0,0,0,0.0096,0.0096,0.0096,1
2011-10-01,Green Liberal Party,Switzerland,10,0,2011-10-23,43120,GLP,10,306,4,5.381,0,NA,12,200,1,80,2022-1,71,0,0,0,0,2011,Green Liberal Party | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Social Democratic Party of Switzerland,Switzerland,10,0,2011-10-23,43320,SPS/PSS,30,306,4,18.722,0,NA,46,200,1,80,2022-1,71,0,0,0,0,2011,Social Democratic Party of Switzerland | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,FDP.The Liberals,Switzerland,10,0,2011-10-23,43420,FDP/PLR,40,306,4,15.105,0,NA,30,200,1,80,2022-1,208,0,0,0,0.481,2011,FDP.The Liberals | Switzerland | 2011,0,0,0,0.01924,0.01924,0.01924,1
2011-10-01,Christian Democratic People’s Party of Switzerland,Switzerland,10,0,2011-10-23,43520,CVP/PDC,50,306,4,12.304,0,NA,28,200,1,80,2022-1,148,0,0,0,0,2011,Christian Democratic People’s Party of Switzerland | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Protestant People’s Party of Switzerland,Switzerland,10,0,2011-10-23,43530,EVP/PEV,50,306,4,1.997,0,NA,2,200,1,80,2022-1,25,0,0,0,0,2011,Protestant People’s Party of Switzerland | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Christian Social Party,Switzerland,10,0,2011-10-23,43540,CSP/PCS,50,306,4,0.256,0,NA,0,200,1,80,2022-1,278,0,0,0,0,2011,Christian Social Party | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Swiss People’s Party,Switzerland,10,0,2011-10-23,43810,SVP/UDC,70,306,4,26.556,0,NA,54,200,1,80,2022-1,120,0,0,0,5,2011,Swiss People’s Party | Switzerland | 2011,0,0,0,0.2,0.2,0.2,1
2011-10-01,Conservative Democratic Party of Switzerland,Switzerland,10,0,2011-10-23,43811,BDP/PBD,60,306,4,5.415,0,NA,9,200,1,80,2022-1,77,0,0,0,0,2011,Conservative Democratic Party of Switzerland | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Ticino League,Switzerland,10,0,2011-10-23,43901,LdT,90,998,998,0.805,0,NA,2,200,99,80,NA,NA,0,0,0,0,2011,Ticino League | Switzerland | 2011,0,0,0,0,0,0,0
2011-10-01,Geneva Citizens' Movement,Switzerland,10,0,2011-10-23,43902,MCG,90,306,4,0.439,0,NA,1,200,1,80,2022-1,19,0,0,0,0,2011,Geneva Citizens' Movement | Switzerland | 2011,0,0,0,0,0,0,0
2015-10-01,Green Party of Switzerland,Switzerland,10,0,2015-10-18,43110,GPS/PES,10,339,5,7.057,0,NA,11,200,1,131,2022-1,507,0,0.197,0.394,0,2015,Green Party of Switzerland | Switzerland | 2015,0,0.004002519352282655,0.012847686438190889,0,0.016850205790473544,0.004002519352282655,1
2015-10-01,Green Liberal Party,Switzerland,10,0,2015-10-18,43120,GLP,10,339,5,4.626,0,NA,7,200,6,131,2022-1,225,0,0,2.667,1.333,2015,Green Liberal Party | Switzerland | 2015,0,0,0.08696644601689112,0.05332,0.1402864460168911,0.05332,1
2015-10-01,Swiss Labour Party,Switzerland,10,0,2015-10-18,43220,PdAS/PdTS,20,339,5,0.401,0,NA,1,200,1,131,2022-1,353,0,0,0.283,0,2015,Swiss Labour Party | Switzerland | 2015,0,0,0.009228160563472134,0,0.009228160563472134,0,0
2015-10-01,Social Democratic Party of Switzerland,Switzerland,10,0,2015-10-18,43320,SPS/PSS,30,339,5,18.841,0,NA,43,200,1,131,2022-1,130,0,0.769,0,0,2015,Social Democratic Party of Switzerland | Switzerland | 2015,0,0.015624047623885085,0,0,0.015624047623885085,0.015624047623885085,1
2015-10-01,FDP.The Liberals,Switzerland,10,0,2015-10-18,43420,FDP/PLR,40,339,5,16.397,0,NA,33,200,6,131,2022-1,111,0,9.009,3.604,2.703,2015,FDP.The Liberals | Switzerland | 2015,0,0.18303907027773827,0.11752046173411158,0.10812,0.40867953201184987,0.29115907027773824,2
2015-10-01,Christian Democratic People’s Party of Switzerland,Switzerland,10,0,2015-10-18,43520,CVP/PDC,50,339,5,11.716,0,NA,28,200,1,131,2022-1,278,3.237,1.439,12.23,3.597,2015,Christian Democratic People’s Party of Switzerland | Switzerland | 2015,0.11560714285714287,0.02923667689306975,0.39880001304333645,0.14388,0.6875238327935491,0.17311667689306975,2
2015-10-01,Protestant People’s Party of Switzerland,Switzerland,10,0,2015-10-18,43530,EVP/PEV,50,339,5,1.895,0,NA,2,200,6,131,2022-1,555,0.541,0,2.703,0.36,2015,Protestant People’s Party of Switzerland | Switzerland | 2015,0.019321428571428573,0,0.08814034630058368,0.0144,0.12186177487201225,0.0144,1
2015-10-01,Swiss People’s Party,Switzerland,10,0,2015-10-18,43810,SVP/UDC,70,339,5,29.386,0,NA,65,200,1,131,2022-1,1329,6.998,1.129,5.944,4.816,2015,Swiss People’s Party | Switzerland | 2015,0.24992857142857144,0.022938296186432068,0.19382398017412852,0.19264,0.6593308477891321,0.21557829618643207,2
2015-10-01,Conservative Democratic Party of Switzerland,Switzerland,10,0,2015-10-18,43811,BDP/PBD,60,339,5,4.104,0,NA,7,200,1,131,2022-1,329,1.216,0.304,7.599,1.216,2015,Conservative Democratic Party of Switzerland | Switzerland | 2015,0.04342857142857143,0.006176476563928564,0.247790784882773,0.048639999999999996,0.346035832875273,0.05481647656392856,2
2015-10-01,Geneva Citizens' Movement,Switzerland,10,0,2015-10-18,43902,MCG,90,339,5,0.325,0,NA,1,200,1,131,2022-1,21,14.286,4.762,9.524,0,2015,Geneva Citizens' Movement | Switzerland | 2015,0.5102142857142857,0.09675125459680203,0.3105618417191117,0,0.9175273820301995,0.09675125459680203,1
2019-10-01,Together on the Left,Switzerland,10,0,2019-10-20,43020,EAG,20,339,5,NA,1,NA,NA,200,1,150,2022-1,343,0,0,3.499,0,2019,Together on the Left | Switzerland | 2019,0,0,0.11409658590667493,0,0.11409658590667493,0,0
2019-10-01,Green Party of Switzerland,Switzerland,10,0,2019-10-20,43110,GPS/PES,10,339,5,13.2,0,NA,28,200,1,150,2022-1,572,0,0.175,0.6990000000000001,0,2019,Green Party of Switzerland | Switzerland | 2019,0,0.0035555374956825615,0.02279323050836404,0,0.0263487680040466,0.0035555374956825615,1
2019-10-01,Green Liberal Party,Switzerland,10,0,2019-10-20,43120,GLP,10,339,5,7.803,0,NA,16,200,6,150,2022-1,144,0,0,0.6940000000000001,2.778,2019,Green Liberal Party | Switzerland | 2019,0,0,0.022630188802295628,0.11112,0.1337501888022956,0.11112,1
2019-10-01,Swiss Labour Party,Switzerland,10,0,2019-10-20,43220,PdAS/PdTS,20,339,5,0.524,1,NA,1,200,1,150,2022-1,675,0,0,1.481,0,2019,Swiss Labour Party | Switzerland | 2019,0,0,0.04829295333746372,0,0.04829295333746372,0,0
2019-10-01,Social Democratic Party of Switzerland,Switzerland,10,0,2019-10-20,43320,SPS/PSS,30,339,5,16.835,0,NA,39,200,1,150,2022-1,122,0,0,4.098,0,2019,Social Democratic Party of Switzerland | Switzerland | 2019,0,0,0.1336289822936707,0,0.1336289822936707,0,0
2019-10-01,FDP.The Liberals,Switzerland,10,0,2019-10-20,43420,FDP/PLR,40,339,5,15.11,0,NA,29,200,6,150,2022-1,784,2.806,3.061,0.128,2.296,2019,FDP.The Liberals | Switzerland | 2019,0.10021428571428571,0.062191430138767545,0.004173867675351355,0.09183999999999999,0.2584195835284046,0.15403143013876752,2
2019-10-01,Christian Democratic People’s Party of Switzerland,Switzerland,10,0,2019-10-20,43520,CVP/PDC,50,339,5,11.379,0,NA,25,200,1,150,2022-1,313,0.958,1.278,0.319,3.514,2019,Christian Democratic People’s Party of Switzerland | Switzerland | 2019,0.03421428571428571,0.025965582397041793,0.010402060847164704,0.14056,0.2111419289584922,0.1665255823970418,2
2019-10-01,Protestant People’s Party of Switzerland,Switzerland,10,0,2019-10-20,43530,EVP/PEV,50,339,5,2.076,0,NA,3,200,1,150,2022-1,129,0,0,11.628,0.775,2019,Protestant People’s Party of Switzerland | Switzerland | 2019,0,0,0.37916979163269965,0.031,0.4101697916326996,0.031,1
2019-10-01,Federal Democratic Union,Switzerland,10,0,2019-10-20,43711,EDU/UDF,70,339,5,0.996,0,NA,1,200,1,150,2022-1,644,0.621,0,8.696,2.329,2019,Federal Democratic Union | Switzerland | 2019,0.02217857142857143,0,0.28356213519418266,0.09316,0.3989007066227541,0.09316,1
2019-10-01,Swiss People’s Party,Switzerland,10,0,2019-10-20,43810,SVP/UDC,70,339,5,25.589,0,NA,53,200,1,150,2022-1,1428,5.042,2.801,7.143,3.431,2019,Swiss People’s Party | Switzerland | 2019,0.18007142857142858,0.05690891728803917,0.2329213812893338,0.13724,0.6071417271488015,0.19414891728803918,2
2019-10-01,Conservative Democratic Party of Switzerland,Switzerland,10,0,2019-10-20,43811,BDP/PBD,60,339,5,2.442,0,NA,3,200,1,150,2022-1,974,0,0.924,6.982,1.335,2019,Conservative Democratic Party of Switzerland | Switzerland | 2019,0,0.018773237977203927,0.22767143835393094,0.053399999999999996,0.2998446763311349,0.07217323797720393,2
2019-10-01,Ticino League,Switzerland,10,0,2019-10-20,43901,LdT,90,339,5,0.751,0,NA,1,200,1,150,2022-1,52,26.923,1.923,0,11.538,2019,Ticino League | Switzerland | 2019,0.9615357142857143,0.039070277738271805,0,0.46152,1.462125992023986,0.5005902777382718,2
1945-07-01,Labour Party,United Kingdom,0,0,1945-07-05,51320,Labour,30,102,1,48,0,NA,393,640,1,10,NA,567,0,0,0,0,1945,Labour Party | United Kingdom | 1945,0,0,0,0,0,0,0
1945-07-01,Liberal Party,United Kingdom,0,0,1945-07-05,51420,NA,40,102,1,9,0,NA,12,640,1,10,NA,250,0,0,0,0,1945,Liberal Party | United Kingdom | 1945,0,0,0,0,0,0,0
1945-07-01,Conservative Party,United Kingdom,0,0,1945-07-05,51620,Conservatives,60,102,1,36.8,0,NA,199,640,1,10,NA,326,0,0,0,0,1945,Conservative Party | United Kingdom | 1945,0,0,0,0,0,0,0
1950-02-01,Labour Party,United Kingdom,0,0,1950-02-23,51320,Labour,30,102,1,46.109,0,NA,315,625,1,10,NA,261,0,0,0,0,1950,Labour Party | United Kingdom | 1950,0,0,0,0,0,0,0
1950-02-01,Liberal Party,United Kingdom,0,0,1950-02-23,51420,NA,40,102,1,9.112,0,NA,9,625,1,10,NA,333,0,0,0,0,1950,Liberal Party | United Kingdom | 1950,0,0,0,0,0,0,0
1950-02-01,Conservative Party,United Kingdom,0,0,1950-02-23,51620,Conservatives,60,102,1,43.42,0,NA,298,625,1,10,NA,365,0,0,0,0.3,1950,Conservative Party | United Kingdom | 1950,0,0,0,0.012,0.012,0.012,1
1951-10-01,Labour Party,United Kingdom,0,0,1951-10-25,51320,Labour,30,102,1,48.778,0,NA,295,625,1,10,NA,131,0,0,0,0,1951,Labour Party | United Kingdom | 1951,0,0,0,0,0,0,0
1951-10-01,Liberal Party,United Kingdom,0,0,1951-10-25,51420,NA,40,102,1,2.555,0,NA,6,625,1,10,NA,138,0,0,0,0,1951,Liberal Party | United Kingdom | 1951,0,0,0,0,0,0,0
1951-10-01,Conservative Party,United Kingdom,0,0,1951-10-25,51620,Conservatives,60,102,1,47.971,0,NA,321,625,1,10,NA,138,0,0,0,0,1951,Conservative Party | United Kingdom | 1951,0,0,0,0,0,0,0
1955-05-01,Labour Party,United Kingdom,0,0,1955-05-26,51320,Labour,30,102,1,46.358,0,NA,277,630,1,10,NA,175,0,0,0,0,1955,Labour Party | United Kingdom | 1955,0,0,0,0,0,0,0
1955-05-01,Liberal Party,United Kingdom,0,0,1955-05-26,51420,NA,40,102,1,2.7,0,NA,6,630,1,10,NA,197,0,0,0,0,1955,Liberal Party | United Kingdom | 1955,0,0,0,0,0,0,0
1955-05-01,Conservative Party,United Kingdom,0,0,1955-05-26,51620,Conservatives,60,102,1,49.742,0,NA,345,630,1,10,NA,789,0,0,0,0,1955,Conservative Party | United Kingdom | 1955,0,0,0,0,0,0,0
1959-10-01,Labour Party,United Kingdom,0,0,1959-10-08,51320,Labour,30,102,1,43.844,0,NA,258,630,1,10,NA,275,0,0,0,0,1959,Labour Party | United Kingdom | 1959,0,0,0,0,0,0,0
1959-10-01,Liberal Party,United Kingdom,0,0,1959-10-08,51420,NA,40,102,1,5.889,0,NA,6,630,1,10,NA,155,0,0,0,0,1959,Liberal Party | United Kingdom | 1959,0,0,0,0,0,0,0
1959-10-01,Conservative Party,United Kingdom,0,0,1959-10-08,51620,Conservatives,60,102,1,49.352,0,NA,365,630,1,10,NA,333,0,0,0,0,1959,Conservative Party | United Kingdom | 1959,0,0,0,0,0,0,0
1964-10-01,Labour Party,United Kingdom,10,0,1964-10-15,51320,Labour,30,102,1,44.133,0,NA,317,630,1,10,NA,561,0,0,0,0,1964,Labour Party | United Kingdom | 1964,0,0,0,0,0,0,0
1964-10-01,Liberal Party,United Kingdom,10,0,1964-10-15,51420,NA,40,102,1,11.206,0,NA,9,630,1,10,NA,233,0,0,0,0,1964,Liberal Party | United Kingdom | 1964,0,0,0,0,0,0,0
1964-10-01,Conservative Party,United Kingdom,10,0,1964-10-15,51620,Conservatives,60,102,1,43.398,0,NA,304,630,1,10,NA,460,0,0,0,0,1964,Conservative Party | United Kingdom | 1964,0,0,0,0,0,0,0
1966-03-01,Labour Party,United Kingdom,10,0,1966-03-31,51320,Labour,30,102,1,48.035,0,NA,364,630,1,10,NA,488,0,0,0,0,1966,Labour Party | United Kingdom | 1966,0,0,0,0,0,0,0
1966-03-01,Liberal Party,United Kingdom,10,0,1966-03-31,51420,NA,40,102,1,8.537,0,NA,12,630,1,10,NA,252,0,0,0,0,1966,Liberal Party | United Kingdom | 1966,0,0,0,0,0,0,0
1966-03-01,Conservative Party,United Kingdom,10,0,1966-03-31,51620,Conservatives,60,102,1,41.88,0,NA,253,630,1,10,NA,448,0,0,0,0,1966,Conservative Party | United Kingdom | 1966,0,0,0,0,0,0,0
1970-06-01,Labour Party,United Kingdom,10,0,1970-06-18,51320,Labour,30,102,1,43.072,0,NA,288,630,1,10,NA,527,0,0,0,1,1970,Labour Party | United Kingdom | 1970,0,0,0,0.04,0.04,0.04,1
1970-06-01,Liberal Party,United Kingdom,10,0,1970-06-18,51420,NA,40,102,1,7.469,0,NA,6,630,1,10,NA,94,0,0,0,0,1970,Liberal Party | United Kingdom | 1970,0,0,0,0,0,0,0
1970-06-01,Conservative Party,United Kingdom,10,0,1970-06-18,51620,Conservatives,60,102,1,46.376,0,NA,330,630,1,10,NA,436,0,0,0,0,1970,Conservative Party | United Kingdom | 1970,0,0,0,0,0,0,0
1974-02-01,Labour Party,United Kingdom,10,10,1974-02-28,51320,Labour,30,102,1,37.159,0,NA,301,635,1,10,NA,338,0,0,0,0,1974,Labour Party | United Kingdom | 1974,0,0,0,0,0,0,0
1974-02-01,Liberal Party,United Kingdom,10,10,1974-02-28,51420,NA,40,102,1,19.335,0,NA,14,635,1,10,NA,998,0,0,0,0,1974,Liberal Party | United Kingdom | 1974,0,0,0,0,0,0,0
1974-02-01,Conservative Party,United Kingdom,10,10,1974-02-28,51620,Conservatives,60,102,1,37.882,0,NA,297,635,1,10,NA,1038,0,0,0,0,1974,Conservative Party | United Kingdom | 1974,0,0,0,0,0,0,0
1974-10-01,Labour Party,United Kingdom,10,10,1974-10-10,51320,Labour,30,102,1,39.251,0,NA,319,635,1,10,NA,514,0,0,0,0,1974,Labour Party | United Kingdom | 1974,0,0,0,0,0,0,0
1974-10-01,Liberal Party,United Kingdom,10,10,1974-10-10,51420,NA,40,102,1,18.317,0,NA,13,635,1,10,NA,331,0,0,0,0,1974,Liberal Party | United Kingdom | 1974,0,0,0,0,0,0,0
1974-10-01,Conservative Party,United Kingdom,10,10,1974-10-10,51620,Conservatives,60,102,1,35.844,0,NA,277,635,1,10,NA,367,0,0,0,0,1974,Conservative Party | United Kingdom | 1974,0,0,0,0,0,0,0
1979-05-01,Labour Party,United Kingdom,10,10,1979-05-03,51320,Labour,30,102,1,36.937,0,NA,269,635,1,10,NA,429,0,0,0,0,1979,Labour Party | United Kingdom | 1979,0,0,0,0,0,0,0
1979-05-01,Liberal Party,United Kingdom,10,10,1979-05-03,51420,NA,40,102,1,13.817,0,NA,11,635,1,10,NA,266,0,0,0,0,1979,Liberal Party | United Kingdom | 1979,0,0,0,0,0,0,0
1979-05-01,Conservative Party,United Kingdom,10,10,1979-05-03,51620,Conservatives,60,102,1,43.874,0,NA,339,635,1,10,NA,409,0,0,0,0,1979,Conservative Party | United Kingdom | 1979,0,0,0,0,0,0,0
1983-06-01,Labour Party,United Kingdom,10,10,1983-06-09,51320,Labour,30,102,1,27.573,0,NA,209,650,1,10,NA,1455,0,0,0,0,1983,Labour Party | United Kingdom | 1983,0,0,0,0,0,0,0
1983-06-01,Social Democratic Party,United Kingdom,10,10,1983-06-09,51330,SDP,30,102,1,11.642,0,NA,6,650,2,10,NA,741,0,0,0,0.3,1983,Social Democratic Party | United Kingdom | 1983,0,0,0,0.012,0.012,0.012,1
1983-06-01,Liberal Party,United Kingdom,10,10,1983-06-09,51420,NA,40,102,1,13.727,0,NA,17,650,2,10,NA,741,0,0,0,0.3,1983,Liberal Party | United Kingdom | 1983,0,0,0,0.012,0.012,0.012,1
1983-06-01,Conservative Party,United Kingdom,10,10,1983-06-09,51620,Conservatives,60,102,1,42.425,0,NA,397,650,1,10,NA,774,0,0,0,0,1983,Conservative Party | United Kingdom | 1983,0,0,0,0,0,0,0
1987-06-01,Labour Party,United Kingdom,10,10,1987-06-11,51320,Labour,30,102,1,30.833,0,NA,229,650,1,10,NA,561,0,0,0,0,1987,Labour Party | United Kingdom | 1987,0,0,0,0,0,0,0
1987-06-01,Social Democratic Party,United Kingdom,10,10,1987-06-11,51330,SDP,30,102,1,9.739,0,NA,5,650,2,10,NA,960,0,0,0,0.104,1987,Social Democratic Party | United Kingdom | 1987,0,0,0,0.00416,0.00416,0.00416,1
1987-06-01,Liberal Party,United Kingdom,10,10,1987-06-11,51420,NA,40,102,1,12.83,0,NA,17,650,2,10,NA,960,0,0,0,0.104,1987,Liberal Party | United Kingdom | 1987,0,0,0,0.00416,0.00416,0.00416,1
1987-06-01,Conservative Party,United Kingdom,10,10,1987-06-11,51620,Conservatives,60,102,1,42.302,0,NA,376,650,1,10,NA,1047,0,0,0,0.669,1987,Conservative Party | United Kingdom | 1987,0,0,0,0.026760000000000003,0.026760000000000003,0.026760000000000003,1
1992-04-01,Labour Party,United Kingdom,10,10,1992-04-09,51320,Labour,30,102,1,34.392,0,NA,271,651,1,10,NA,637,0,0,0,0,1992,Labour Party | United Kingdom | 1992,0,0,0,0,0,0,0
1992-04-01,Liberal Democrats,United Kingdom,10,10,1992-04-09,51421,LibDems,40,102,1,17.848,0,NA,20,651,1,10,NA,837,0,0,0,0,1992,Liberal Democrats | United Kingdom | 1992,0,0,0,0,0,0,0
1992-04-01,Conservative Party,United Kingdom,10,10,1992-04-09,51620,Conservatives,60,102,1,41.926,0,NA,336,651,1,10,NA,1686,0,0,0,0.1,1992,Conservative Party | United Kingdom | 1992,0,0,0,0.004,0.004,0.004,1
1992-04-01,Ulster Unionist Party,United Kingdom,10,10,1992-04-09,51621,UUP,60,998,998,0.81,0,NA,9,651,3,20,NA,261,0,0,0,0,1992,Ulster Unionist Party | United Kingdom | 1992,0,0,0,0,0,0,0
1992-04-01,Scottish National Party,United Kingdom,10,10,1992-04-09,51902,SNP,90,998,998,1.87,0,NA,3,651,3,20,NA,813,0,0,0,0,1992,Scottish National Party | United Kingdom | 1992,0,0,0,0,0,0,0
1992-04-01,Democratic Unionist Party,United Kingdom,10,10,1992-04-09,51903,DUP,90,998,998,0.31,0,NA,3,651,3,20,NA,374,0,0,0,0.802,1992,Democratic Unionist Party | United Kingdom | 1992,0,0,0,0.032080000000000004,0.032080000000000004,0.032080000000000004,1
1997-05-01,We Ourselves,United Kingdom,10,10,1997-05-01,51210,SF,20,998,998,0.41,0,NA,2,659,3,20,NA,537,0,0,0,0,1997,We Ourselves | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Labour Party,United Kingdom,10,10,1997-05-01,51320,Labour,30,102,1,43.208,0,NA,419,659,1,10,NA,830,0,0,0,0,1997,Labour Party | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Liberal Democrats,United Kingdom,10,10,1997-05-01,51421,LibDems,40,102,1,16.758,0,NA,46,659,1,10,2022-1,842,0,0,0,0,1997,Liberal Democrats | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Conservative Party,United Kingdom,10,10,1997-05-01,51620,Conservatives,60,102,1,30.687,0,NA,165,659,1,10,NA,1084,0,0,0,0,1997,Conservative Party | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Ulster Unionist Party,United Kingdom,10,10,1997-05-01,51621,UUP,60,998,998,0.8300000000000001,0,NA,10,659,3,20,NA,261,0,0,0,0,1997,Ulster Unionist Party | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Scottish National Party,United Kingdom,10,10,1997-05-01,51902,SNP,90,275,3,1.99,0,NA,6,659,1,110,2022-1,651,0,0,0,0,1997,Scottish National Party | United Kingdom | 1997,0,0,0,0,0,0,0
1997-05-01,Democratic Unionist Party,United Kingdom,10,10,1997-05-01,51903,DUP,90,998,998,0.34,0,NA,2,659,3,20,NA,374,0,0,0,0.802,1997,Democratic Unionist Party | United Kingdom | 1997,0,0,0,0.032080000000000004,0.032080000000000004,0.032080000000000004,1
